"indexno","white_2009","black_2009","american_native_2009","asian_or_pi_2009","hispanicrace_2009","other_race_2009","age_2009","obstetrics_2009","patient_care_hours_2009","prenatal_2009","group_fam_2009","group_int_2009","group_obgyn_2009","group_ped_2009","group_ger_2009","ruca_urban_2009","ruca_lrural_2009","ruca_srural_2009","hpsa_not_2009","hpsa_full_2009","hpsa_part_2009","adi_state_2009","setting_amb_2009","setting_hosp_2009","setting_medsch_2009","setting_nurs_2009","setting_other_2009","setting_solo_2009","setting_missing_2009","female_2009","gen_x_2009","gen_y_2009","gen_boom_lead_2009","gen_boom_trail_2009","gen_ww2_2009","race_unknown_2009","school_img_2009","school_in_state_2009","school_out_hbcu_2009","school_out_nonhbcu_2009","zadi_state_2009","zhours_2009","practice_yrs_2009","_0to5_2009","_6to10_2009","_11to20_2009","_21to30_2009","_31more_2009","fwhite_2009","fblack_2009","fan_2009","fasian_2009","fhispanic_2009","fother_2009","funknown_2009","mwhite_2009","mblack_2009","man_2009","masian_2009","mhispanic_2009","mother_2009","munknown_2009","fgen_y_2009","fgen_x_2009","fgen_boom_lead_2009","fgen_boom_trail_2009","fgen_ww2_2009","mgen_y_2009","mgen_x_2009","mgen_boom_lead_2009","mgen_boom_trail_2009","mgen_ww2_2009","age35below_2009","age36to45_2009","age46to55_2009","age56to65_2009","age66over_2009","group_2009","in_2009","white_2019","black_2019","american_native_2019","asian_or_pi_2019","hispanicrace_2019","other_race_2019","age_2019","obstetrics_2019","patient_care_hours_2019","prenatal_2019","group_fam_2019","group_int_2019","group_obgyn_2019","group_ped_2019","group_ger_2019","ruca_urban_2019","ruca_lrural_2019","ruca_srural_2019","hpsa_not_2019","hpsa_full_2019","hpsa_part_2019","adi_state_2019","setting_amb_2019","setting_hosp_2019","setting_medsch_2019","setting_nurs_2019","setting_other_2019","setting_solo_2019","setting_missing_2019","female_2019","gen_x_2019","gen_y_2019","gen_boom_lead_2019","gen_boom_trail_2019","gen_ww2_2019","race_unknown_2019","school_img_2019","school_in_state_2019","school_out_hbcu_2019","school_out_nonhbcu_2019","zadi_state_2019","zhours_2019","practice_yrs_2019","_0to5_2019","_6to10_2019","_11to20_2019","_21to30_2019","_31more_2019","fwhite_2019","fblack_2019","fan_2019","fasian_2019","fhispanic_2019","fother_2019","funknown_2019","mwhite_2019","mblack_2019","man_2019","masian_2019","mhispanic_2019","mother_2019","munknown_2019","fgen_y_2019","fgen_x_2019","fgen_boom_lead_2019","fgen_boom_trail_2019","fgen_ww2_2019","mgen_y_2019","mgen_x_2019","mgen_boom_lead_2019","mgen_boom_trail_2019","mgen_ww2_2019","age35below_2019","age36to45_2019","age46to55_2019","age56to65_2019","age66over_2019","group_2019","in_2019","class_09_ml","class_19_ml"
4244,1,0,0,0,0,0,70,0,50,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.5748204,0.6098437,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,80,0,80,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.4862453,2.703683,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
4277,1,0,0,0,0,0,65,0,40,0,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5748204,-0.0464597,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,NA,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.8215426,NA,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
4295,1,0,0,0,0,0,65,0,45,0,0,0,0,1,0,1,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,0.281692,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,2,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.150948,-2.363762,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
4307,1,0,0,0,0,0,65,0,40,0,1,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.4320363,-0.0464597,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,40,0,1,0,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5196465,0.1049934,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,3
4343,1,0,0,0,0,0,65,0,50,0,1,0,0,0,0,1,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.774512,0.6098437,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,32,0,0,0,0,0,1,1,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.860836,-0.4147446,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
4376,1,0,0,0,0,0,65,0,50,0,1,0,0,0,0,0,0,1,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.774512,0.6098437,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,35,0,1,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.860836,-0.2198429,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
4378,1,0,0,0,0,0,65,0,40,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0964174,-0.0464597,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,2,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1843493,-2.363762,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
4381,1,0,0,0,0,0,70,0,45,0,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0964174,0.281692,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,80,0,20,0,1,0,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,-1.194352,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
4397,1,0,0,0,0,0,70,0,16,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.246058,-1.621588,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,80,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.15684,-2.428729,54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
4496,0,0,0,1,0,0,70,0,50,0,0,1,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.103274,0.6098437,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,80,0,40,0,0,1,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.190241,0.1049934,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
4539,1,0,0,0,0,0,65,0,40,0,1,0,0,0,0,1,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.103274,-0.0464597,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,4,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.4862453,-2.233828,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1
4596,1,0,0,0,0,0,64,0,15,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.9104393,-1.687218,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,74,0,5,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.4862453,-2.16886,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
4600,1,0,0,0,0,0,63,0,50,0,0,1,0,0,0,1,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,0.6098437,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,20,0,0,0,0,0,1,1,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,-1.194352,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
4601,1,0,0,0,0,0,64,0,44,0,0,1,0,0,0,1,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7676552,0.2160617,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,74,0,32,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.150948,-0.4147446,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
4660,1,0,0,0,0,0,63,0,40,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.2392015,-0.0464597,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,40,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.150948,0.1049934,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
4779,1,0,0,0,0,0,64,0,50,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.246058,0.6098437,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,74,0,NA,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.15684,NA,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
4848,1,0,0,0,0,0,65,0,40,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.9104393,-0.0464597,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,40,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.8215426,0.1049934,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
4914,1,0,0,0,0,0,63,0,40,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0964174,-0.0464597,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,30,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1843493,-0.5446791,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
4915,1,0,0,0,0,0,66,0,35,0,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.2392015,-0.3746114,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,76,0,6,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.8215426,-2.103893,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
4927,1,0,0,0,0,0,64,0,60,0,1,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5748204,1.266147,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,74,0,40,0,1,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.4862453,0.1049934,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
4957,1,0,0,0,0,0,63,1,35,1,0,0,1,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0964174,-0.3746114,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,4,0,1,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.860836,-2.233828,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,4
4970,1,0,0,0,0,0,65,0,25,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.2392015,-1.030915,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,40,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.150948,0.1049934,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
5020,1,0,0,0,0,0,63,0,30,0,0,1,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4320363,-0.7027631,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,30,0,0,1,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5196465,-0.5446791,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
5093,0,0,0,1,0,0,69,0,60,0,0,1,0,0,0,0,1,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.774512,1.266147,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,79,0,80,0,0,1,0,0,0,0,1,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.860836,2.703683,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
5123,1,0,0,0,0,0,73,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.246058,-2.540413,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,83,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.15684,-2.363762,59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4
5210,0,1,0,0,0,0,69,0,36,0,0,1,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.2392015,-0.3089811,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,79,0,25,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.150948,-0.8695154,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4
5214,1,0,0,0,0,0,65,0,40,0,0,1,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4320363,-0.0464597,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,75,0,35,0,0,0,0,0,1,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5196465,-0.2198429,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,3
5244,1,0,0,0,0,0,62,0,50,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.246058,0.6098437,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,23,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.15684,-0.9994498,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
5248,1,0,0,0,0,0,62,0,10,0,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0964174,-2.01537,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,9,0,1,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5196465,-1.908991,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
5250,1,0,0,0,0,0,63,0,45,0,1,0,0,0,0,1,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7676552,0.281692,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,40,0,1,0,0,0,0,1,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.190241,0.1049934,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
5258,1,0,0,0,0,0,62,0,40,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.246058,-0.0464597,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,8,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.860836,-1.973959,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,4
5261,1,0,0,0,0,0,62,0,40,0,1,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.5748204,-0.0464597,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,36,0,1,0,0,0,0,1,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.860836,-0.1548756,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,3
5269,1,0,0,0,0,0,62,0,50,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.246058,0.6098437,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.15684,-2.233828,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,4
5273,0,1,0,0,0,0,65,0,35,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5748204,-0.3746114,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,75,0,NA,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.15684,NA,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,3
5279,1,0,0,0,0,0,62,0,2,0,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.2392015,-2.540413,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,4,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.150948,-2.233828,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
5288,1,0,0,0,0,0,62,0,16,0,0,0,0,1,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.774512,-1.621588,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,72,0,17,0,0,0,0,1,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.860836,-1.389253,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,4
5301,1,0,0,0,0,0,63,0,50,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.246058,0.6098437,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,73,0,38,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.15684,-0.0249411,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3
